transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
1994,2022-11-20,13:27:00,86,Female,51,Beauty,2,500,250,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1994','44885', 0.560416666666667,86,'Female',51,'Beauty',2,500,250,1000),"
96,2023-11-22,14:10:00,62,Female,44,Clothing,2,300,84,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('96','45252', 0.590277777777778,62,'Female',44,'Clothing',2,300,84,600),"
609,2023-11-19,13:02:00,59,Female,47,Clothing,2,50,13,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('609','45249', 0.543055555555556,59,'Female',47,'Clothing',2,50,13,100),"
982,2022-11-10,14:08:00,50,Female,46,Beauty,3,30,15.6,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('982','44875', 0.588888888888889,50,'Female',46,'Beauty',3,30,15.6,90),"
1096,2022-12-01,14:49:00,82,Female,44,Clothing,2,300,138,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1096','44896', 0.617361111111111,82,'Female',44,'Clothing',2,300,138,600),"
1609,2023-10-05,13:58:00,81,Female,47,Clothing,2,50,22.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1609','45204', 0.581944444444444,81,'Female',47,'Clothing',2,50,22.5,100),"
1982,2023-09-09,12:46:00,110,Female,46,Beauty,3,30,16.5,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1982','45178', 0.531944444444444,110,'Female',46,'Beauty',3,30,16.5,90),"
209,2022-09-03,12:22:00,61,Female,30,Electronics,4,50,14,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('209','44807', 0.515277777777778,61,'Female',30,'Electronics',4,50,14,200),"
435,2023-12-15,13:41:00,113,Female,30,Beauty,3,300,108,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('435','45275', 0.570138888888889,113,'Female',30,'Beauty',3,300,108,900),"
777,2022-09-10,15:07:00,54,Male,48,Electronics,3,50,17,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('777','44814', 0.629861111111111,54,'Male',48,'Electronics',3,50,17,150),"
854,2022-10-01,15:42:00,84,Male,29,Clothing,1,50,22,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('854','44835', 0.654166666666667,84,'Male',29,'Clothing',1,50,22,50),"
890,2023-12-25,14:44:00,76,Male,34,Electronics,2,25,13.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('890','45285', 0.613888888888889,76,'Male',34,'Electronics',2,25,13.5,50),"
1209,2022-12-06,12:37:00,55,Female,30,Electronics,4,50,23,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1209','44901', 0.525694444444444,55,'Female',30,'Electronics',4,50,23,200),"
1435,2022-10-27,13:31:00,61,Female,30,Beauty,3,300,114,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1435','44861', 0.563194444444444,61,'Female',30,'Beauty',3,300,114,900),"
1777,2023-11-15,12:06:00,74,Male,48,Electronics,3,50,19.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1777','45245', 0.504166666666667,74,'Male',48,'Electronics',3,50,19.5,150),"
1854,2023-11-25,16:53:00,109,Male,29,Clothing,1,50,22.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1854','45255', 0.703472222222222,109,'Male',29,'Clothing',1,50,22.5,50),"
1890,2023-10-18,14:20:00,51,Male,34,Electronics,2,25,6.25,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1890','45217', 0.597222222222222,51,'Male',34,'Electronics',2,25,6.25,50),"
865,2023-12-17,14:49:00,78,Female,42,Clothing,1,300,108,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('865','45277', 0.617361111111111,78,'Female',42,'Clothing',1,300,108,300),"
1865,2022-11-18,14:52:00,107,Female,42,Clothing,1,300,156,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1865','44883', 0.619444444444444,107,'Female',42,'Clothing',1,300,156,300),"
662,2022-12-03,12:40:00,100,Male,48,Beauty,2,500,145,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('662','44898', 0.527777777777778,100,'Male',48,'Beauty',2,500,145,1000),"
1662,2023-12-20,12:38:00,106,Male,48,Beauty,2,500,240,1000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1662','45280', 0.526388888888889,106,'Male',48,'Beauty',2,500,240,1000),"
309,2023-10-12,15:39:00,78,Female,26,Beauty,1,25,9,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('309','45211', 0.652083333333333,78,'Female',26,'Beauty',1,25,9,25),"
544,2023-10-31,13:46:00,95,Female,27,Electronics,1,25,10.25,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('544','45230', 0.573611111111111,95,'Female',27,'Electronics',1,25,10.25,25),"
602,2023-12-12,16:46:00,75,Female,20,Electronics,1,300,96,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('602','45272', 0.698611111111111,75,'Female',20,'Electronics',1,300,96,300),"
615,2022-10-31,15:06:00,58,Female,61,Clothing,4,25,10.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('615','44865', 0.629166666666667,58,'Female',61,'Clothing',4,25,10.5,100),"
678,2022-11-17,15:55:00,70,Female,60,Electronics,3,300,144,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('678','44882', 0.663194444444444,70,'Female',60,'Electronics',3,300,144,900),"
781,2022-10-19,16:52:00,106,Male,35,Beauty,1,500,225,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('781','44853', 0.702777777777778,106,'Male',35,'Beauty',1,500,225,500),"
1309,2022-09-30,16:50:00,93,Female,26,Beauty,1,25,9.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1309','44834', 0.701388888888889,93,'Female',26,'Beauty',1,25,9.5,25),"
1544,2022-12-16,15:58:00,70,Female,27,Electronics,1,25,11.25,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1544','44911', 0.665277777777778,70,'Female',27,'Electronics',1,25,11.25,25),"
1602,2022-12-01,15:17:00,86,Female,20,Electronics,1,300,126,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1602','44896', 0.636805555555556,86,'Female',20,'Electronics',1,300,126,300),"
1615,2022-11-17,13:43:00,82,Female,61,Clothing,4,25,13.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1615','44882', 0.571527777777778,82,'Female',61,'Clothing',4,25,13.5,100),"
1678,2022-09-16,13:44:00,99,Female,60,Electronics,3,300,102,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1678','44820', 0.572222222222222,99,'Female',60,'Electronics',3,300,102,900),"
1781,2022-10-13,12:22:00,55,Male,35,Beauty,1,500,225,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1781','44847', 0.515277777777778,55,'Male',35,'Beauty',1,500,225,500),"
34,2023-09-24,13:26:00,87,Female,51,Clothing,3,50,17,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('34','45193', 0.559722222222222,87,'Female',51,'Clothing',3,50,17,150),"
916,2023-12-05,12:56:00,68,Female,32,Electronics,1,50,26,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('916','45265', 0.538888888888889,68,'Female',32,'Electronics',1,50,26,50),"
1034,2022-11-13,14:48:00,52,Female,51,Clothing,3,50,24.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1034','44878', 0.616666666666667,52,'Female',51,'Clothing',3,50,24.5,150),"
1916,2022-11-08,12:40:00,102,Female,32,Electronics,1,50,16.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1916','44873', 0.527777777777778,102,'Female',32,'Electronics',1,50,16.5,50),"
757,2023-10-06,12:10:00,82,Female,43,Electronics,4,300,105,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('757','45205', 0.506944444444444,82,'Female',43,'Electronics',4,300,105,1200),"
1757,2023-09-29,16:42:00,50,Female,43,Electronics,4,300,132,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1757','45198', 0.695833333333333,50,'Female',43,'Electronics',4,300,132,1200),"
25,2022-11-20,14:32:00,61,Female,64,Beauty,1,50,19,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('25','44885', 0.605555555555556,61,'Female',64,'Beauty',1,50,19,50),"
82,2022-09-08,12:55:00,85,Female,32,Beauty,4,50,15,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('82','44812', 0.538194444444444,85,'Female',32,'Beauty',4,50,15,200),"
472,2023-10-30,15:23:00,95,Female,38,Beauty,3,300,162,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('472','45229', 0.640972222222222,95,'Female',38,'Beauty',3,300,162,900),"
842,2022-11-28,14:13:00,71,Female,47,Clothing,2,300,105,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('842','44893', 0.592361111111111,71,'Female',47,'Clothing',2,300,105,600),"
879,2022-11-13,16:51:00,50,Male,23,Clothing,1,30,15.3,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('879','44878', 0.702083333333333,50,'Male',23,'Clothing',1,30,15.3,30),"
991,2023-09-14,14:28:00,110,Female,34,Clothing,2,50,19.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('991','45183', 0.602777777777778,110,'Female',34,'Clothing',2,50,19.5,100),"
1025,2022-11-12,16:41:00,103,Female,64,Beauty,1,50,16.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1025','44877', 0.695138888888889,103,'Female',64,'Beauty',1,50,16.5,50),"
1082,2022-10-22,15:56:00,111,Female,32,Beauty,4,50,27.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1082','44856', 0.663888888888889,111,'Female',32,'Beauty',4,50,27.5,200),"
1472,2023-12-18,15:22:00,74,Female,38,Beauty,3,300,150,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1472','45278', 0.640277777777778,74,'Female',38,'Beauty',3,300,150,900),"
1842,2022-10-04,14:03:00,84,Female,47,Clothing,2,300,75,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1842','44838', 0.585416666666667,84,'Female',47,'Clothing',2,300,75,600),"
1879,2022-11-18,15:27:00,66,Male,23,Clothing,1,30,16.2,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1879','44883', 0.64375,66,'Male',23,'Clothing',1,30,16.2,30),"
1991,2022-12-04,13:11:00,96,Female,34,Clothing,2,50,14.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1991','44899', 0.549305555555556,96,'Female',34,'Clothing',2,50,14.5,100),"
62,2023-09-16,12:54:00,50,Male,18,Beauty,2,50,26.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('62','45185', 0.5375,50,'Male',18,'Beauty',2,50,26.5,100),"
386,2022-10-23,13:20:00,77,Female,54,Electronics,2,300,153,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('386','44857', 0.555555555555556,77,'Female',54,'Electronics',2,300,153,600),"
1062,2022-12-20,16:05:00,69,Male,18,Beauty,2,50,21.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1062','44915', 0.670138888888889,69,'Male',18,'Beauty',2,50,21.5,100),"
1386,2023-12-19,14:06:00,110,Female,54,Electronics,2,300,81,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1386','45279', 0.5875,110,'Female',54,'Electronics',2,300,81,600),"
429,2023-09-08,14:29:00,80,Male,64,Electronics,2,25,6.75,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('429','45177', 0.603472222222222,80,'Male',64,'Electronics',2,25,6.75,50),"
664,2022-09-03,16:52:00,109,Female,44,Clothing,4,500,170,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('664','44807', 0.702777777777778,109,'Female',44,'Clothing',4,500,170,2000),"
989,2022-10-31,13:30:00,97,Female,44,Electronics,1,25,8.25,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('989','44865', 0.5625,97,'Female',44,'Electronics',1,25,8.25,25),"
1429,2023-11-22,13:14:00,102,Male,64,Electronics,2,25,12,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1429','45252', 0.551388888888889,102,'Male',64,'Electronics',2,25,12,50),"
1664,2023-12-12,16:44:00,99,Female,44,Clothing,4,500,245,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1664','45272', 0.697222222222222,99,'Female',44,'Clothing',4,500,245,2000),"
1989,2022-09-06,16:21:00,109,Female,44,Electronics,1,25,13.25,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1989','44810', 0.68125,109,'Female',44,'Electronics',1,25,13.25,25),"
